Year,State,Households,Persons,TotalCost,MCost,BCost,CostPerHousehold,CostPerPerson,MPersons,Region
2016,North Dakota,"25,262","54,252","$78,700,888 ",78.7,0.08,259.62,120.89,0.05425225,MPRO
2016,Ohio,"793,923","1,608,633","$2,396,032,919 ","2,396.03",2.4,251.5,124.12,1.608632833,MWRO
2016,Oklahoma,"276,268","612,869","$885,643,482 ",885.64,0.89,267.15,120.42,0.612869333,SWRO
2016,Oregon,"419,778","734,864","$1,072,982,185 ","1,072.98",1.07,213.01,121.68,0.734864,WRO
2016,Pennsylvania,"950,739","1,863,836","$2,729,024,683 ","2,729.02",2.73,239.2,122.02,1.86383575,MARO
2016,Rhode Island,"100,433","171,055","$271,959,596 ",271.96,0.27,225.66,132.49,0.17105525,NERO
2016,SERO,"5,341,871","10,774,359","$16,073,338,276 ","16,073.34",16.07,250.74,124.32,10.77435933,SERO
2016,South Carolina,"378,328","805,012","$1,222,104,228 ","1,222.10",1.22,269.19,126.51,0.80501225,SERO
2016,South Dakota,"42,234","95,983","$144,590,242 ",144.59,0.14,285.3,125.53,0.09598325,MPRO
2016,SWRO,"2,694,987","6,205,824","$8,959,885,199 ","8,959.89",8.96,277.05,120.32,6.205824333,SWRO
2016,Tennessee,"547,850","1,113,231","$1,672,282,240 ","1,672.28",1.67,254.37,125.18,1.113230917,SERO
2016,Texas,"1,588,116","3,768,472","$5,308,544,560 ","5,308.54",5.31,278.56,117.39,3.768471667,SWRO
2016,US,"21,777,938",44219363,"$66,539,351,219 ","66,539.35",66.54,254.61,125.4,44.219363,US
2016,Utah,"86,244","219,820","$301,869,697 ",301.87,0.3,291.68,114.44,0.219819583,SWRO
2016,Vermont,"42,976","79,715","$116,470,075 ",116.47,0.12,225.85,121.76,0.079715417,NERO
2016,Virgin Islands,"13,068","27,760","$56,766,573 ",56.77,0.06,361.99,170.41,0.027759917,NERO
2016,Virginia,"387,633","826,354","$1,169,412,644 ","1,169.41",1.17,251.4,117.93,0.826353583,MARO
2016,Washington,"546,931","1,011,412","$1,452,893,518 ","1,452.89",1.45,221.37,119.71,1.011411667,WRO
2016,West Virginia,"178,274","357,531","$499,059,458 ",499.06,0.5,233.28,116.32,0.357530667,MARO
2016,Wisconsin,"359,933","728,077","$922,851,050 ",922.85,0.92,213.66,105.63,0.7280765,MWRO
2016,WRO,"3,928,409","7,977,276","$12,816,792,268 ","12,816.79",12.82,271.88,133.89,7.977276167,WRO
2016,Wyoming,"14,367","33,853","$48,510,210 ",48.51,0.05,281.37,119.41,0.033852917,MPRO
2017,Alabama,"375,919","804,336","$1,161,155,532 ","1,161.16",1.16,257.4,120.3,0.804336,SERO
2017,Alaska,"38,632","89,113","$191,442,132 ",191.44,0.19,412.97,179.03,0.089112583,WRO
2017,Arizona,"412,989","918,728","$1,335,235,066 ","1,335.24",1.34,269.43,121.11,0.918727667,SWRO
2017,Arkansas,"170,644","388,362","$510,832,029 ",510.83,0.51,249.46,109.61,0.388362083,SWRO
2017,California,"1,987,758","4,112,066","$6,732,719,405 ","6,732.72",6.73,282.26,136.44,4.112066,WRO
2017,Colorado,"221,885","459,247","$701,946,211 ",701.95,0.7,263.63,127.37,0.459247333,MPRO
2017,Connecticut,"235,306","410,344","$653,086,669 ",653.09,0.65,231.29,132.63,0.410344417,NERO
2017,Delaware,"71,465","146,805","$210,706,049 ",210.71,0.21,245.7,119.61,0.146805417,MARO
2017,District of Columbia,"71,743","119,104","$200,333,265 ",200.33,0.2,232.7,140.17,0.119103583,MARO
2017,Florida,"1,690,926","3,186,537","$4,783,367,429 ","4,783.37",4.78,235.74,125.09,3.186536833,SERO
2017,Georgia,"756,158","1,625,415","$2,540,245,442 ","2,540.25",2.54,279.95,130.24,1.62541475,SERO
2017,Guam,"15,228","45,263","$103,014,381 ",103.01,0.1,563.74,189.66,0.045263,WRO
2017,Hawaii,"85,869","169,045","$479,722,381 ",479.72,0.48,465.55,236.49,0.169045,WRO
2017,Idaho,"74,534","171,251","$233,881,652 ",233.88,0.23,261.49,113.81,0.171250833,WRO
2017,Illinois,"976,672","1,878,519","$2,930,325,381 ","2,930.33",2.93,250.03,129.99,1.878519,MWRO
2017,Indiana,"297,486","671,986","$955,393,220 ",955.39,0.96,267.63,118.48,0.671985667,MWRO
2017,Iowa,"172,869","365,893","$482,469,098 ",482.47,0.48,232.58,109.88,0.3658925,MWRO
2017,Kansas,"108,119","233,778","$318,488,850 ",318.49,0.32,245.48,113.53,0.2337775,MPRO
2017,Kentucky,"308,458","654,873","$943,688,786 ",943.69,0.94,254.95,120.09,0.65487325,SERO
2017,Louisiana,"429,811","928,962","$1,440,110,876 ","1,440.11",1.44,279.21,129.19,0.928961917,SWRO
2017,Maine,"93,391","179,734","$234,405,832 ",234.41,0.23,209.16,108.68,0.179734167,NERO
2017,MARO,"2,400,104","4,726,971","$6,783,901,548 ","6,783.90",6.78,235.54,119.6,4.726971,MARO
2017,Maryland,"359,112","684,282","$987,124,236 ",987.12,0.99,229.07,120.21,0.684281917,MARO
2017,Massachusetts,"445,840","766,116","$1,159,027,643 ","1,159.03",1.16,216.64,126.07,0.766115583,NERO
2017,Michigan,"728,586","1,375,434","$2,069,172,718 ","2,069.17",2.07,236.67,125.36,1.375434167,MWRO
2017,Minnesota,"222,674","453,564","$601,821,006 ",601.82,0.6,225.23,110.57,0.453563583,MWRO
2017,Mississippi,"244,490","537,370","$742,934,749 ",742.93,0.74,253.23,115.21,0.537369833,SERO
2017,Missouri,"351,513","758,918","$1,116,216,424 ","1,116.22",1.12,264.62,122.57,0.758918167,MPRO
2017,Montana,"57,589","120,889","$172,035,838 ",172.04,0.17,248.94,118.59,0.1208885,MPRO
2017,MPRO,"898,636","1,928,525","$2,815,707,343 ","2,815.71",2.82,261.11,121.67,1.928525417,MPRO
2017,MWRO,"3,488,616","6,938,825","$10,142,877,866 ","10,142.88",10.14,242.29,121.81,6.938824833,MWRO
2017,Nebraska,"78,872","175,849","$241,772,391 ",241.77,0.24,255.45,114.57,0.175848667,MPRO
2017,NERO,"2,583,019","4,627,271","$7,338,092,681 ","7,338.09",7.34,236.74,132.15,4.62727125,NERO
2017,Nevada,"225,337","440,614","$625,062,614 ",625.06,0.63,231.16,118.22,0.440613833,WRO
2017,New Hampshire,"45,859","92,457","$112,617,204 ",112.62,0.11,204.64,101.5,0.092456583,NERO
2017,New Jersey,"407,230","817,979","$1,115,682,640 ","1,115.68",1.12,228.31,113.66,0.81797925,MARO
2017,New Mexico,"217,356","460,534","$669,640,046 ",669.64,0.67,256.74,121.17,0.460533833,SWRO
2017,New York,"1,610,723","2,910,894","$4,737,481,755 ","4,737.48",4.74,245.1,135.63,2.910894,NERO
2017,North Carolina,"731,364","1,453,827","$2,140,406,972 ","2,140.41",2.14,243.88,122.69,1.453826833,SERO
2017,North Dakota,"25,240","53,748","$77,842,534 ",77.84,0.08,257.01,120.69,0.05374825,MPRO
2017,Ohio,"746,747","1,501,795","$2,226,190,303 ","2,226.19",2.23,248.43,123.53,1.50179525,MWRO
2017,Oklahoma,"273,898","603,896","$879,725,084 ",879.73,0.88,267.66,121.4,0.603896167,SWRO
2017,Oregon,"388,364","680,671","$1,009,209,337 ","1,009.21",1.01,216.55,123.56,0.680670583,WRO
2017,Pennsylvania,"951,411","1,842,945","$2,673,354,132 ","2,673.35",2.67,234.16,120.88,1.842945083,MARO
2017,Rhode Island,"97,102","164,410","$269,949,378 ",269.95,0.27,231.67,136.83,0.164410417,NERO
2017,SERO,"4,957,435","10,029,392","$14,964,660,930 ","14,964.66",14.96,251.55,124.34,10.02939242,SERO
2017,South Carolina,"337,213","719,977","$1,066,150,932 ","1,066.15",1.07,263.47,123.4,0.719977333,SERO
2017,South Dakota,"41,316","93,259","$140,613,366 ",140.61,0.14,283.61,125.65,0.0932585,MPRO
2017,SWRO,"3,233,679","7,428,058","$10,926,983,763 ","10,926.98",10.93,281.59,122.59,7.428057833,SWRO
2017,Tennessee,"512,909","1,047,058","$1,586,711,088 ","1,586.71",1.59,257.8,126.28,1.047057583,SERO
2017,Texas,"1,646,209","3,921,278","$5,805,152,020 ","5,805.15",5.81,293.86,123.37,3.9212775,SWRO
2017,US,"20,897,709",42316550,"$63,711,050,937 ","63,711.05",63.71,254.06,125.47,42.31655,US
2017,Utah,"82,772","206,299","$286,288,642 ",286.29,0.29,288.23,115.64,0.206298667,SWRO
2017,Vermont,"42,087","76,558","$112,961,944 ",112.96,0.11,223.67,122.96,0.076558333,NERO
2017,Virgin Islands,"12,713","26,758","$58,562,256 ",58.56,0.06,383.88,182.38,0.02675775,NERO
2017,Virginia,"367,231","775,548","$1,115,536,652 ","1,115.54",1.12,253.14,119.87,0.775548083,MARO
2017,Washington,"520,498","929,486","$1,363,774,904 ","1,363.77",1.36,218.34,122.27,0.929485667,WRO
2017,West Virginia,"171,913","340,308","$481,164,574 ",481.16,0.48,233.24,117.83,0.340307667,MARO
2017,Wisconsin,"343,582","691,635","$877,506,140 ",877.51,0.88,212.83,105.73,0.691634667,MWRO
2017,WRO,"3,336,220","6,637,508","$10,738,826,806 ","10,738.83",10.74,268.24,134.83,6.6375075,WRO
2017,Wyoming,"14,102","32,839","$46,791,729 ",46.79,0.05,276.51,118.74,0.0328385,MPRO
2018,Alabama,"360,067","766,681","$1,084,563,290 ","1,084.56",1.08,251.01,117.89,0.766680583,SERO
2018,Alaska,"40,516","91,995","$187,357,117 ",187.36,0.19,385.36,169.72,0.091995,WRO
2018,Arizona,"387,657","845,733","$1,210,429,898 ","1,210.43",1.21,260.2,119.27,0.8457325,SWRO
2018,Arkansas,"164,761","372,451","$480,472,657 ",480.47,0.48,243.01,107.5,0.372451167,SWRO
2018,California,"1,946,003","3,949,535","$6,332,717,643 ","6,332.72",6.33,271.18,133.62,3.949534917,WRO
2018,Colorado,"221,726","449,824","$668,610,833 ",668.61,0.67,251.29,123.87,0.449823833,MPRO
2018,Connecticut,"223,244","387,329","$614,967,955 ",614.97,0.61,229.56,132.31,0.387328833,NERO
2018,Delaware,"68,554","140,298","$196,899,033 ",196.9,0.2,239.35,116.95,0.1402975,MARO
2018,District of Columbia,"68,855","112,282","$188,433,398 ",188.43,0.19,228.06,139.85,0.112282083,MARO
2018,Florida,"1,747,853","3,347,518","$5,763,762,595 ","5,763.76",5.76,274.8,143.48,3.347518333,SERO
2018,Georgia,"721,491","1,556,452","$2,336,788,286 ","2,336.79",2.34,269.9,125.11,1.556452417,SERO
2018,Guam,"15,362","44,974","$106,449,158 ",106.45,0.11,577.46,197.24,0.044974417,WRO
2018,Hawaii,"83,819","163,618","$469,433,045 ",469.43,0.47,466.72,239.09,0.1636175,WRO
2018,Idaho,"70,062","157,858","$199,514,037 ",199.51,0.2,237.31,105.32,0.157858167,WRO
2018,Illinois,"920,271","1,826,011","$2,777,948,512 ","2,777.95",2.78,251.55,126.78,1.826010917,MWRO
2018,Indiana,"275,368","617,032","$867,533,147 ",867.53,0.87,262.54,117.16,0.617032417,MWRO
2018,Iowa,"165,116","345,406","$446,259,982 ",446.26,0.45,225.23,107.67,0.345406083,MWRO
2018,Kansas,"101,446","217,420","$293,539,988 ",293.54,0.29,241.13,112.51,0.217419583,MPRO
2018,Kentucky,"285,763","615,305","$853,986,982 ",853.99,0.85,249.04,115.66,0.615305333,SERO
2018,Louisiana,"403,388","867,342","$1,297,321,641 ","1,297.32",1.3,268.01,124.65,0.867341583,SWRO
2018,Maine,"89,089","167,858","$218,217,647 ",218.22,0.22,204.12,108.33,0.167857667,NERO
2018,MARO,"2,334,811","4,535,185","$6,392,368,712 ","6,392.37",6.39,228.15,117.46,4.535184583,MARO
2018,Maryland,"343,933","646,483","$910,098,604 ",910.1,0.91,220.51,117.31,0.64648325,MARO
2018,Massachusetts,"451,072","770,566","$1,159,118,509 ","1,159.12",1.16,214.14,125.35,0.7705655,NERO
2018,Michigan,"684,001","1,281,862","$1,894,038,446 ","1,894.04",1.89,230.75,123.13,1.2818615,MWRO
2018,Minnesota,"212,453","428,986","$544,420,005 ",544.42,0.54,213.55,105.76,0.428986,MWRO
2018,Mississippi,"231,847","505,308","$679,722,657 ",679.72,0.68,244.31,112.1,0.505308333,SERO
2018,Missouri,"342,323","736,590","$1,061,334,229 ","1,061.33",1.06,258.37,120.07,0.736590333,MPRO
2018,Montana,"56,025","115,223","$158,389,738 ",158.39,0.16,235.6,114.55,0.115222833,MPRO
2018,MPRO,"876,000","1,858,229","$2,658,261,061 ","2,658.26",2.66,252.88,119.21,1.858228667,MPRO
2018,MWRO,"3,296,436","6,573,547","$9,425,319,212 ","9,425.32",9.43,238.27,119.49,6.573547083,MWRO
2018,Nebraska,"76,451","169,811","$229,206,174 ",229.21,0.23,249.84,112.48,0.169811083,MPRO
2018,NERO,"2,522,638","4,473,750","$7,073,654,456 ","7,073.65",7.07,233.67,131.76,4.47375025,NERO
2018,Nevada,"228,290","439,941","$614,241,940 ",614.24,0.61,224.22,116.35,0.439940667,WRO
2018,New Hampshire,"43,489","86,502","$101,469,828 ",101.47,0.1,194.43,97.75,0.086501667,NERO
2018,New Jersey,"379,343","760,303","$1,012,654,300 ","1,012.65",1.01,222.46,110.99,0.760303167,MARO
2018,New Mexico,"220,341","456,251","$638,421,821 ",638.42,0.64,241.45,116.61,0.456250583,SWRO
2018,New York,"1,565,541","2,796,620","$4,526,970,965 ","4,526.97",4.53,240.97,134.89,2.796620167,NERO
2018,North Carolina,"643,153","1,344,485","$1,919,051,873 ","1,919.05",1.92,248.65,118.95,1.3444845,SERO
2018,North Dakota,"25,072","52,621","$75,391,175 ",75.39,0.08,250.59,119.39,0.052621,MPRO
2018,Ohio,"710,024","1,421,366","$2,078,237,006 ","2,078.24",2.08,243.92,121.85,1.421365583,MWRO
2018,Oklahoma,"268,711","585,064","$832,653,493 ",832.65,0.83,258.23,118.6,0.585064,SWRO
2018,Oregon,"365,382","633,970","$937,798,988 ",937.8,0.94,213.89,123.27,0.633970083,WRO
2018,Pennsylvania,"956,435","1,818,589","$2,592,183,684 ","2,592.18",2.59,225.85,118.78,1.818588833,MARO
2018,Rhode Island,"94,205","158,986","$259,191,919 ",259.19,0.26,229.28,135.86,0.158986167,NERO
2018,SERO,"4,769,376","9,764,744","$15,006,689,018 ","15,006.69",15.01,262.21,128.07,9.764743583,SERO
2018,South Carolina,"307,859","658,119","$943,922,431 ",943.92,0.94,255.51,119.52,0.658119083,SERO
2018,South Dakota,"39,968","87,410","$131,112,641 ",131.11,0.13,273.37,125,0.087409833,MPRO
2018,SWRO,"3,158,706","7,211,139","$10,243,012,992 ","10,243.01",10.24,270.23,118.37,7.211139333,SWRO
2018,Tennessee,"471,342","970,875","$1,424,890,904 ","1,424.89",1.42,251.92,122.3,0.970875,SERO
2018,Texas,"1,636,052","3,895,207","$5,525,177,455 ","5,525.18",5.53,281.43,118.2,3.895206833,SWRO
2018,US,"20,209,268",40775728,"$60,915,551,934 ","60,915.55",60.92,251.19,124.49,40.775728,US
2018,Utah,"77,795","189,093","$258,536,027 ",258.54,0.26,276.94,113.94,0.189092667,SWRO
2018,Vermont,"40,934","73,058","$106,782,062 ",106.78,0.11,217.39,121.8,0.073057583,NERO
2018,Virgin Islands,"15,064","32,833","$86,935,571 ",86.94,0.09,480.92,220.65,0.032832667,NERO
2018,Virginia,"352,313","736,221","$1,051,800,978 ","1,051.80",1.05,248.78,119.05,0.736220917,MARO
2018,Washington,"501,868","877,244","$1,268,734,555 ","1,268.73",1.27,210.67,120.52,0.877243917,WRO
2018,West Virginia,"165,378","321,009","$440,298,715 ",440.3,0.44,221.86,114.3,0.321008833,MARO
2018,Wisconsin,"329,203","652,885","$816,882,114 ",816.88,0.82,206.78,104.27,0.652884583,MWRO
2018,WRO,"3,251,300","6,359,135","$10,116,246,483 ","10,116.25",10.12,259.29,132.57,6.359134667,WRO
2018,Wyoming,"12,989","29,330","$40,676,283 ",40.68,0.04,260.97,115.57,0.029330167,MPRO
2019,Alabama,"315,551","667,043","$1,032,064,886 ","1,032.06",1.03,272.56,128.94,0.667042917,SERO
2019,Alaska,"35,493","78,932","$171,091,672 ",171.09,0.17,401.7,180.63,0.078932,WRO
2019,Arizona,"345,106","736,883","$1,146,712,214 ","1,146.71",1.15,276.9,129.68,0.736882583,SWRO
2019,Arkansas,"159,231","354,917","$460,333,605 ",460.33,0.46,240.92,108.08,0.35491675,SWRO
2019,California,"1,803,402","3,529,470","$5,977,281,299 ","5,977.28",5.98,276.2,141.13,3.52947,WRO
2019,Colorado,"207,748","415,289","$638,999,751 ",639,0.64,256.32,128.22,0.415289417,MPRO
2019,Connecticut,"197,761","340,447","$584,718,600 ",584.72,0.58,246.39,143.13,0.3404465,NERO
2019,Delaware,"58,622","119,787","$178,138,585 ",178.14,0.18,253.23,123.93,0.11978675,MARO
2019,District of Columbia,"60,156","101,230","$172,078,913 ",172.08,0.17,238.38,141.66,0.101230083,MARO
2019,Florida,"1,429,884","2,649,741","$4,035,386,245 ","4,035.39",4.04,235.18,126.91,2.649741333,SERO
2019,Georgia,"614,750","1,332,675","$2,115,101,241 ","2,115.10",2.12,286.72,132.26,1.33267525,SERO
2019,Guam,"14,317","40,930","$100,147,900 ",100.15,0.1,582.93,203.9,0.04093025,WRO
2019,Hawaii,"74,820","144,922","$448,431,408 ",448.43,0.45,499.46,257.86,0.144922417,WRO
2019,Idaho,"61,390","135,922","$192,918,233 ",192.92,0.19,261.88,118.28,0.135922083,WRO
2019,Illinois,"816,044","1,639,396","$2,646,035,880 ","2,646.04",2.65,270.21,134.5,1.639396333,MWRO
2019,Indiana,"238,303","530,384","$819,644,875 ",819.64,0.82,286.63,128.78,0.530384167,MWRO
2019,Iowa,"142,502","295,682","$429,315,218 ",429.32,0.43,251.06,121,0.295681667,MWRO
2019,Kansas,"87,158","185,329","$265,322,548 ",265.32,0.27,253.68,119.3,0.185329167,MPRO
2019,Kentucky,"226,832","502,241","$739,297,747 ",739.3,0.74,271.6,122.67,0.502241083,SERO
2019,Louisiana,"348,643","749,560","$1,214,657,938 ","1,214.66",1.21,290.33,135.04,0.749560333,SWRO
2019,Maine,"78,862","144,433","$203,630,527 ",203.63,0.2,215.18,117.49,0.144432667,NERO
2019,MARO,"2,092,389","4,005,772","$6,096,402,560 ","6,096.40",6.1,242.8,126.83,4.005772167,MARO
2019,Maryland,"308,167","570,444","$878,649,666 ",878.65,0.88,237.6,128.36,0.570443667,MARO
2019,Massachusetts,"416,128","703,516","$1,131,148,466 ","1,131.15",1.13,226.52,133.99,0.703516167,NERO
2019,Michigan,"631,699","1,181,972","$1,701,430,344 ","1,701.43",1.7,224.45,119.96,1.18197225,MWRO
2019,Minnesota,"193,684","381,779","$509,464,759 ",509.46,0.51,219.2,111.2,0.381778583,MWRO
2019,Mississippi,"195,903","420,873","$605,780,127 ",605.78,0.61,257.69,119.95,0.420872833,SERO
2019,Missouri,"299,268","639,338","$996,212,141 ",996.21,1,277.4,129.85,0.639337833,MPRO
2019,Montana,"48,974","99,368","$146,944,184 ",146.94,0.15,250.04,123.23,0.099368417,MPRO
2019,MPRO,"778,734","1,632,734","$2,496,198,020 ","2,496.20",2.5,267.12,127.4,1.6327335,MPRO
2019,MWRO,"2,946,123","5,874,793","$8,904,761,581 ","8,904.76",8.9,251.88,126.31,5.874793,MWRO
2019,Nebraska,"67,643","148,768","$221,960,791 ",221.96,0.22,273.45,124.33,0.148767583,MPRO
2019,NERO,"2,375,086","4,151,348","$6,741,516,231 ","6,741.52",6.74,236.54,135.33,4.15134775,NERO
2019,Nevada,"206,100","391,569","$587,551,886 ",587.55,0.59,237.57,125.04,0.3915685,WRO
2019,New Hampshire,"36,685","70,412","$92,889,191 ",92.89,0.09,211.01,109.94,0.070411833,NERO
2019,New Jersey,"325,992","649,128","$953,558,696 ",953.56,0.95,243.76,122.42,0.6491275,MARO
2019,New Mexico,"204,245","415,161","$632,907,856 ",632.91,0.63,258.23,127.04,0.415160917,SWRO
2019,New York,"1,512,387","2,661,700","$4,339,617,966 ","4,339.62",4.34,239.12,135.87,2.661700333,NERO
2019,North Carolina,"590,075","1,228,424","$1,863,656,810 ","1,863.66",1.86,263.2,126.43,1.228423667,SERO
2019,North Dakota,"21,864","45,312","$68,485,818 ",68.49,0.07,261.03,125.95,0.045311833,MPRO
2019,Ohio,"632,171","1,273,257","$2,020,497,444 ","2,020.50",2.02,266.34,132.24,1.27325675,MWRO
2019,Oklahoma,"247,673","531,728","$819,546,294 ",819.55,0.82,275.75,128.44,0.531727833,SWRO
2019,Oregon,"324,903","554,927","$884,189,650 ",884.19,0.88,226.78,132.78,0.554927417,WRO
2019,Pennsylvania,"872,822","1,627,640","$2,513,696,584 ","2,513.70",2.51,240,128.7,1.627639667,MARO
2019,Rhode Island,"84,445","141,232","$244,223,564 ",244.22,0.24,241.01,144.1,0.141232417,NERO
2019,SERO,"4,031,659","8,191,849","$12,553,187,929 ","12,553.19",12.55,259.47,127.7,8.1918485,SERO
2019,South Carolina,"259,707","558,722","$854,652,751 ",854.65,0.85,274.24,127.47,0.5587215,SERO
2019,South Dakota,"35,168","75,020","$121,995,672 ",122,0.12,289.08,135.51,0.075020333,MPRO
2019,SWRO,"2,737,636","6,136,316","$9,275,823,535 ","9,275.82",9.28,282.36,125.97,6.13631575,SWRO
2019,Tennessee,"398,958","832,130","$1,307,248,122 ","1,307.25",1.31,273.05,130.91,0.832129917,SERO
2019,Texas,"1,364,935","3,187,238","$4,767,112,796 ","4,767.11",4.77,291.05,124.64,3.187238083,SWRO
2019,US,"17,964,076",35702611,"$55,621,882,213 ","55,621.88",55.62,258.02,129.83,35.702611,US
2019,Utah,"67,803","160,829","$234,552,832 ",234.55,0.23,288.28,121.53,0.16082925,SWRO
2019,Vermont,"38,423","68,277","$100,248,674 ",100.25,0.1,217.42,122.36,0.068276833,NERO
2019,Virgin Islands,"10,395","21,331","$45,039,243 ",45.04,0.05,361.08,175.95,0.021331,NERO
2019,Virginia,"318,522","654,882","$1,002,380,166 ","1,002.38",1,262.25,127.55,0.65488225,MARO
2019,Washington,"482,025","833,128","$1,192,380,309 ","1,192.38",1.19,206.14,119.27,0.833127917,WRO
2019,West Virginia,"148,108","282,662","$397,899,950 ",397.9,0.4,223.88,117.31,0.28266225,MARO
2019,Wisconsin,"291,721","572,323","$778,373,061 ",778.37,0.78,222.35,113.34,0.57232325,MWRO
2019,WRO,"3,002,449","5,709,801","$9,553,992,357 ","9,553.99",9.55,265.17,139.44,5.709800583,WRO
2019,Wyoming,"10,912","24,309","$36,277,115 ",36.28,0.04,277.04,124.36,0.024308917,MPRO
